Post ID,Page ID,Page name,Title,Description,Duration (sec),Publish time,Caption type,Permalink,Is crosspost,Is share,Post type,Languages,Custom labels,Funded content status,Data comment,Date,Views,Reach,"Reactions, comments and shares",Reactions,Comments,Shares,Total clicks,Matched audience targeting consumption (Photo Click),Other clicks,Seconds viewed,Average Seconds viewed,Estimated earnings (USD),Ad CPM (USD),Ad impressions
100098766041863,100098765432100,LumaCraft Studio,Linen Co-Ord Set | Weekend Pick,Discover our everyday cotton saree. Designed for everyday style and easy gifting. #ShopSmall #FestiveEdit,0,05/01/2025 07:14,Original,https://www.facebook.com/lumacraft-studio-synthetic/posts/100098766041863,0,0,Photos,English,,,,Lifetime,4026,3525,178,168,6,4,53,27.0,26,,,,,
100098766049782,100098765432100,LumaCraft Studio,Minimalist Tote Bag | Limited Edit,Discover our minimalist tote bag. Designed for everyday style and easy gifting. #EverydayStyle #LumaCraft,0,03/24/2025 11:14,Original,https://www.facebook.com/lumacraft-studio-synthetic/posts/100098766049782,0,0,Photos,English,,,,Lifetime,5283,4444,207,190,7,10,53,24.0,29,,,,,
100098766057701,100098765432100,LumaCraft Studio,Artisan Home Decor | Weekend Pick,Discover our handwoven stole. Designed for everyday style and easy gifting. #ShopSmall #StyleInspiration,52,07/26/2025 18:48,Shared,https://www.facebook.com/lumacraft-studio-synthetic/posts/100098766057701,0,0,Videos,English,,,,Lifetime,16615,9710,395,360,19,16,117,,117,511742.0,30.8,,,
100098766065620,100098765432100,LumaCraft Studio,Handcrafted Cotton Kurta Set | Now Available,Discover our artisan home decor. Designed for everyday style and easy gifting. #EverydayStyle #FestiveEdit,0,09/02/2025 19:11,Original,https://www.facebook.com/lumacraft-studio-synthetic/posts/100098766065620,0,0,Photos,English,,,,Lifetime,8717,7544,311,279,13,19,96,34.0,62,,,,,
100098766073539,100098765432100,LumaCraft Studio,Handcrafted Cotton Kurta Set | Now Available,Discover our minimalist tote bag. Designed for everyday style and easy gifting. #StyleInspiration #StyleInspiration,0,12/10/2025 17:54,Original,https://www.facebook.com/lumacraft-studio-synthetic/posts/100098766073539,0,0,Photos,English,,,,Lifetime,8439,6531,234,206,14,14,81,32.0,49,,,,,
100098766081458,100098765432100,LumaCraft Studio,Everyday Cotton Saree | Weekend Pick,Discover our handwoven stole. Designed for everyday style and easy gifting. #FestiveEdit #StyleInspiration,0,06/09/2025 06:02,Shared,https://www.facebook.com/lumacraft-studio-synthetic/posts/100098766081458,0,0,Photos,English,,,,Lifetime,6017,4436,198,176,12,10,56,23.0,33,,,,,
100098766089377,100098765432100,LumaCraft Studio,Printed Summer Dress | Limited Edit,Discover our embroidered festive set. Designed for everyday style and easy gifting. #CottonLove #EverydayStyle,0,02/28/2025 08:49,Original,https://www.facebook.com/lumacraft-studio-synthetic/posts/100098766089377,0,0,Photos,English,,,,Lifetime,12703,7915,275,244,21,10,103,48.0,55,,,,,
100098766097296,100098765432100,LumaCraft Studio,Artisan Home Decor | New Arrival,Discover our printed summer dress. Designed for everyday style and easy gifting. #Handmade #Handmade,0,10/31/2025 18:36,Original,https://www.facebook.com/lumacraft-studio-synthetic/posts/100098766097296,0,0,Photos,English,,,,Lifetime,18422,19222,959,898,27,34,240,88.0,152,,,,,
100098766105215,100098765432100,LumaCraft Studio,Artisan Home Decor | Weekend Pick,Discover our everyday cotton saree. Designed for everyday style and easy gifting. #EverydayStyle #ShopSmall,38,08/18/2025 12:17,Original,https://www.facebook.com/lumacraft-studio-synthetic/posts/100098766105215,0,0,Videos,English,,,,Lifetime,14725,11698,184,133,32,19,133,,133,319532.0,21.7,,,
100098766113134,100098765432100,LumaCraft Studio,Handwoven Stole | New Arrival,Discover our pastel shirt collection. Designed for everyday style and easy gifting. #FestiveEdit #CottonLove,43,09/13/2025 08:50,Original,https://www.facebook.com/lumacraft-studio-synthetic/posts/100098766113134,0,0,Videos,English,,,,Lifetime,7178,5116,247,223,15,9,67,,67,203855.0,28.4,,,
100098766121053,100098765432100,LumaCraft Studio,Everyday Cotton Saree | Now Available,Discover our printed summer dress. Designed for everyday style and easy gifting. #Handmade #NewDrop,0,02/05/2025 18:58,Original,https://www.facebook.com/lumacraft-studio-synthetic/posts/100098766121053,0,0,Photos,English,,,,Lifetime,15688,13340,602,538,35,29,176,85.0,91,,,,,
100098766128972,100098765432100,LumaCraft Studio,Minimalist Tote Bag | Now Available,Discover our everyday cotton saree. Designed for everyday style and easy gifting. #Handmade #Handmade,0,04/25/2025 18:55,Original,https://www.facebook.com/lumacraft-studio-synthetic/posts/100098766128972,0,0,Photos,English,,,,Lifetime,26876,18351,636,573,35,28,213,106.0,107,,,,,
100098766136891,100098765432100,LumaCraft Studio,Linen Co-Ord Set | Now Available,Discover our printed summer dress. Designed for everyday style and easy gifting. #FestiveEdit #LumaCraft,0,10/08/2025 17:49,Original,https://www.facebook.com/lumacraft-studio-synthetic/posts/100098766136891,0,0,Photos,English,,,,Lifetime,2622,2104,106,95,7,4,31,14.0,17,,,,,
100098766144810,100098765432100,LumaCraft Studio,Printed Summer Dress | Fresh Drop,Discover our weekend collection. Designed for everyday style and easy gifting. #ShopSmall #StyleInspiration,0,10/31/2025 08:50,Original,https://www.facebook.com/lumacraft-studio-synthetic/posts/100098766144810,0,0,Photos,English,,,,Lifetime,2618,2785,62,55,5,2,27,19.0,8,,,,,
100098766152729,100098765432100,LumaCraft Studio,Artisan Home Decor | New Arrival,Discover our linen co-ord set. Designed for everyday style and easy gifting. #CottonLove #LumaCraft,0,06/08/2025 12:06,Original,https://www.facebook.com/lumacraft-studio-synthetic/posts/100098766152729,0,0,Photos,English,,,,Lifetime,6396,4860,192,174,9,9,64,23.0,41,,,,,
100098766160648,100098765432100,LumaCraft Studio,Minimalist Tote Bag | New Arrival,Discover our handcrafted cotton kurta set. Designed for everyday style and easy gifting. #NewDrop #FestiveEdit,0,10/21/2025 16:07,Original,https://www.facebook.com/lumacraft-studio-synthetic/posts/100098766160648,0,0,Photos,English,,,,Lifetime,2604,2043,96,91,4,1,31,11.0,20,,,,,
100098766168567,100098765432100,LumaCraft Studio,Embroidered Festive Set | Now Available,Discover our artisan home decor. Designed for everyday style and easy gifting. #NewDrop #StyleInspiration,0,11/04/2025 18:32,Original,https://www.facebook.com/lumacraft-studio-synthetic/posts/100098766168567,0,0,Photos,English,,,,Lifetime,10710,7518,294,257,21,16,108,40.0,68,,,,,
100098766176486,100098765432100,LumaCraft Studio,Everyday Cotton Saree | New Arrival,Discover our handcrafted cotton kurta set. Designed for everyday style and easy gifting. #CottonLove #CottonLove,0,05/22/2025 19:37,Original,https://www.facebook.com/lumacraft-studio-synthetic/posts/100098766176486,0,0,Photos,English,,,,Lifetime,19468,14393,859,791,41,27,182,70.0,112,,,,,
100098766184405,100098765432100,LumaCraft Studio,Minimalist Tote Bag | Now Available,Discover our weekend collection. Designed for everyday style and easy gifting. #Handmade #ShopSmall,0,11/24/2025 11:48,Original,https://www.facebook.com/lumacraft-studio-synthetic/posts/100098766184405,0,0,Photos,English,,,,Lifetime,4153,3951,170,157,7,6,48,22.0,26,,,,,
100098766192324,100098765432100,LumaCraft Studio,Everyday Cotton Saree | Now Available,Discover our handwoven stole. Designed for everyday style and easy gifting. #StyleInspiration #LumaCraft,0,04/16/2025 12:44,Original,https://www.facebook.com/lumacraft-studio-synthetic/posts/100098766192324,0,0,Photos,English,,,,Lifetime,7720,4869,279,249,19,11,49,27.0,22,,,,,
100098766200243,100098765432100,LumaCraft Studio,Printed Summer Dress | Fresh Drop,Discover our embroidered festive set. Designed for everyday style and easy gifting. #ShopSmall #StyleInspiration,0,03/29/2025 13:05,Original,https://www.facebook.com/lumacraft-studio-synthetic/posts/100098766200243,0,0,Photos,English,,,,Lifetime,7845,6828,301,275,10,16,70,22.0,48,,,,,
100098766208162,100098765432100,LumaCraft Studio,Handwoven Stole | Limited Edit,Discover our everyday cotton saree. Designed for everyday style and easy gifting. #EverydayStyle #CottonLove,0,09/07/2025 21:42,Original,https://www.facebook.com/lumacraft-studio-synthetic/posts/100098766208162,0,0,Photos,English,,,,Lifetime,24041,17490,701,627,39,35,200,106.0,94,,,,,
100098766216081,100098765432100,LumaCraft Studio,Everyday Cotton Saree | New Arrival,Discover our weekend collection. Designed for everyday style and easy gifting. #ShopSmall #EverydayStyle,32,08/21/2025 16:30,Original,https://www.facebook.com/lumacraft-studio-synthetic/posts/100098766216081,0,0,Videos,English,,,,Lifetime,17146,10256,300,252,27,21,128,,128,358351.0,20.9,,,
100098766224000,100098765432100,LumaCraft Studio,Pastel Shirt Collection | Weekend Pick,Discover our handwoven stole. Designed for everyday style and easy gifting. #LumaCraft #Handmade,0,02/21/2025 16:03,Shared,https://www.facebook.com/lumacraft-studio-synthetic/posts/100098766224000,0,0,Photos,English,,,,Lifetime,8656,7772,301,265,18,18,99,38.0,61,,,,,
100098766231919,100098765432100,LumaCraft Studio,Minimalist Tote Bag | Weekend Pick,Discover our everyday cotton saree. Designed for everyday style and easy gifting. #FestiveEdit #ShopSmall,0,10/31/2025 08:13,Shared,https://www.facebook.com/lumacraft-studio-synthetic/posts/100098766231919,0,0,Photos,English,,,,Lifetime,3284,2665,38,32,4,2,45,12.0,33,,,,,
100098766239838,100098765432100,LumaCraft Studio,Everyday Cotton Saree | New Arrival,Discover our everyday cotton saree. Designed for everyday style and easy gifting. #CottonLove #NewDrop,0,03/14/2025 17:53,Original,https://www.facebook.com/lumacraft-studio-synthetic/posts/100098766239838,0,0,Photos,English,,,,Lifetime,10487,7450,363,335,13,15,90,39.0,51,,,,,
100098766247757,100098765432100,LumaCraft Studio,Artisan Home Decor | Weekend Pick,Discover our printed summer dress. Designed for everyday style and easy gifting. #StyleInspiration #EverydayStyle,33,10/21/2025 11:22,Original,https://www.facebook.com/lumacraft-studio-synthetic/posts/100098766247757,0,0,Videos,English,,,,Lifetime,18830,10029,290,251,20,19,121,,121,299397.0,15.9,,,
100098766255676,100098765432100,LumaCraft Studio,Printed Summer Dress | Limited Edit,Discover our pastel shirt collection. Designed for everyday style and easy gifting. #LumaCraft #EverydayStyle,0,01/03/2025 12:05,Original,https://www.facebook.com/lumacraft-studio-synthetic/posts/100098766255676,0,0,Photos,English,,,,Lifetime,10461,9793,262,229,19,14,119,50.0,69,,,,,
100098766263595,100098765432100,LumaCraft Studio,Everyday Cotton Saree | Fresh Drop,Discover our embroidered festive set. Designed for everyday style and easy gifting. #EverydayStyle #NewDrop,20,10/18/2025 21:35,Original,https://www.facebook.com/lumacraft-studio-synthetic/posts/100098766263595,0,0,Videos,English,,,,Lifetime,8699,4381,182,168,6,8,42,,42,81770.0,9.4,,,
100098766271514,100098765432100,LumaCraft Studio,Handwoven Stole | Now Available,Discover our linen co-ord set. Designed for everyday style and easy gifting. #FestiveEdit #StyleInspiration,59,10/15/2025 18:27,Original,https://www.facebook.com/lumacraft-studio-synthetic/posts/100098766271514,0,0,Videos,English,,,,Lifetime,27939,17616,275,218,31,26,198,,198,639803.0,22.9,,,
100098766279433,100098765432100,LumaCraft Studio,Handwoven Stole | Now Available,Discover our pastel shirt collection. Designed for everyday style and easy gifting. #Handmade #Handmade,0,10/12/2025 17:52,Original,https://www.facebook.com/lumacraft-studio-synthetic/posts/100098766279433,0,0,Photos,English,,,,Lifetime,2345,2258,103,96,6,1,19,10.0,9,,,,,
100098766287352,100098765432100,LumaCraft Studio,Embroidered Festive Set | Now Available,Discover our artisan home decor. Designed for everyday style and easy gifting. #NewDrop #ShopSmall,0,08/31/2025 11:34,Original,https://www.facebook.com/lumacraft-studio-synthetic/posts/100098766287352,0,0,Photos,English,,,,Lifetime,32104,28731,342,234,54,54,347,142.0,205,,,,,
100098766295271,100098765432100,LumaCraft Studio,Linen Co-Ord Set | New Arrival,Discover our embroidered festive set. Designed for everyday style and easy gifting. #FestiveEdit #Handmade,0,06/22/2025 20:32,Original,https://www.facebook.com/lumacraft-studio-synthetic/posts/100098766295271,0,0,Photos,English,,,,Lifetime,30358,20711,919,823,49,47,242,105.0,137,,,,,
100098766303190,100098765432100,LumaCraft Studio,Everyday Cotton Saree | Weekend Pick,Discover our linen co-ord set. Designed for everyday style and easy gifting. #FestiveEdit #NewDrop,40,09/15/2025 16:18,Original,https://www.facebook.com/lumacraft-studio-synthetic/posts/100098766303190,0,0,Videos,English,,,,Lifetime,10364,5846,180,159,13,8,67,,67,224898.0,21.7,,,
100098766311109,100098765432100,LumaCraft Studio,Pastel Shirt Collection | Fresh Drop,Discover our everyday cotton saree. Designed for everyday style and easy gifting. #FestiveEdit #EverydayStyle,0,04/12/2025 17:15,Original,https://www.facebook.com/lumacraft-studio-synthetic/posts/100098766311109,0,0,Photos,English,,,,Lifetime,11595,7981,224,202,13,9,89,50.0,39,,,,,
100098766319028,100098765432100,LumaCraft Studio,Everyday Cotton Saree | Limited Edit,Discover our minimalist tote bag. Designed for everyday style and easy gifting. #ShopSmall #ShopSmall,28,10/12/2025 20:38,Original,https://www.facebook.com/lumacraft-studio-synthetic/posts/100098766319028,0,0,Videos,English,,,,Lifetime,28555,18940,285,219,34,32,238,,238,491146.0,17.2,5.6,1.53,3657.0
100098766326947,100098765432100,LumaCraft Studio,Minimalist Tote Bag | Weekend Pick,Discover our minimalist tote bag. Designed for everyday style and easy gifting. #Handmade #CottonLove,0,07/22/2025 11:27,Original,https://www.facebook.com/lumacraft-studio-synthetic/posts/100098766326947,0,0,Photos,English,,,,Lifetime,5144,4984,252,227,12,13,66,29.0,37,,,,,
100098766334866,100098765432100,LumaCraft Studio,Everyday Cotton Saree | Fresh Drop,Discover our handcrafted cotton kurta set. Designed for everyday style and easy gifting. #LumaCraft #LumaCraft,0,06/17/2025 14:30,Original,https://www.facebook.com/lumacraft-studio-synthetic/posts/100098766334866,0,0,Photos,English,,,,Lifetime,8104,5327,196,175,8,13,65,25.0,40,,,,,
100098766342785,100098765432100,LumaCraft Studio,Handwoven Stole | Fresh Drop,Discover our embroidered festive set. Designed for everyday style and easy gifting. #NewDrop #FestiveEdit,0,07/04/2025 15:07,Original,https://www.facebook.com/lumacraft-studio-synthetic/posts/100098766342785,0,0,Photos,English,,,,Lifetime,10805,10604,515,481,23,11,117,48.0,69,,,,,
100098766350704,100098765432100,LumaCraft Studio,Handwoven Stole | New Arrival,Discover our weekend collection. Designed for everyday style and easy gifting. #NewDrop #NewDrop,0,07/27/2025 11:07,Original,https://www.facebook.com/lumacraft-studio-synthetic/posts/100098766350704,0,0,Photos,English,,,,Lifetime,7989,7072,401,367,19,15,90,45.0,45,,,,,
100098766358623,100098765432100,LumaCraft Studio,Handcrafted Cotton Kurta Set | Weekend Pick,Discover our linen co-ord set. Designed for everyday style and easy gifting. #LumaCraft #EverydayStyle,0,01/14/2025 13:05,Original,https://www.facebook.com/lumacraft-studio-synthetic/posts/100098766358623,0,0,Photos,English,,,,Lifetime,16103,11684,560,523,22,15,127,51.0,76,,,,,
100098766366542,100098765432100,LumaCraft Studio,Embroidered Festive Set | New Arrival,Discover our linen co-ord set. Designed for everyday style and easy gifting. #ShopSmall #Handmade,0,02/21/2025 15:18,Original,https://www.facebook.com/lumacraft-studio-synthetic/posts/100098766366542,0,0,Photos,English,,,,Lifetime,9746,9206,282,251,16,15,96,39.0,57,,,,,
100098766374461,100098765432100,LumaCraft Studio,Handwoven Stole | Limited Edit,Discover our linen co-ord set. Designed for everyday style and easy gifting. #StyleInspiration #StyleInspiration,52,03/31/2025 16:24,Original,https://www.facebook.com/lumacraft-studio-synthetic/posts/100098766374461,0,0,Videos,English,,,,Lifetime,9832,6812,201,173,20,8,89,,89,296926.0,30.2,,,
100098766382380,100098765432100,LumaCraft Studio,Artisan Home Decor | Limited Edit,Discover our minimalist tote bag. Designed for everyday style and easy gifting. #LumaCraft #CottonLove,46,02/11/2025 15:38,Shared,https://www.facebook.com/lumacraft-studio-synthetic/posts/100098766382380,0,0,Videos,English,,,,Lifetime,42982,26697,1494,1386,53,55,299,,299,717799.0,16.7,,,
100098766390299,100098765432100,LumaCraft Studio,Handcrafted Cotton Kurta Set | Now Available,Discover our artisan home decor. Designed for everyday style and easy gifting. #LumaCraft #NewDrop,0,06/10/2025 15:50,Original,https://www.facebook.com/lumacraft-studio-synthetic/posts/100098766390299,0,0,Photos,English,,,,Lifetime,17696,12142,523,469,32,22,158,60.0,98,,,,,
100098766398218,100098765432100,LumaCraft Studio,Linen Co-Ord Set | Limited Edit,Discover our weekend collection. Designed for everyday style and easy gifting. #EverydayStyle #Handmade,0,09/01/2025 16:13,Original,https://www.facebook.com/lumacraft-studio-synthetic/posts/100098766398218,0,0,Photos,English,,,,Lifetime,7239,5358,285,264,13,8,66,25.0,41,,,,,
100098766406137,100098765432100,LumaCraft Studio,Handwoven Stole | Now Available,Discover our artisan home decor. Designed for everyday style and easy gifting. #Handmade #LumaCraft,0,08/27/2025 13:55,Original,https://www.facebook.com/lumacraft-studio-synthetic/posts/100098766406137,0,0,Photos,English,,,,Lifetime,17753,11030,387,351,18,18,137,62.0,75,,,,,
